item_number,set_name,theme,pieces,price,amazon_price,year,ages,pages,minifigures,packaging,weight,unique_pieces,size
30451,Spider-Man's Mini Spider Crawler,"NA",73,"NA","NA",2019,Ages_NA,3,1,Polybag,"NA",21,"NA"
30452,Iron Man and Dum-E,"NA",38,"NA","NA",2019,Ages_6+,3,1,Polybag,"NA",28,"NA"
30453,Captain Marvel and Nick Fury,"NA",32,"NA","NA",2020,Ages_6+,3,2,Polybag,"NA",28,"NA"
30460,Rex's Plantimal Ambush,THE LEGO® MOVIE 2™,32,3.99,"NA",2019,Ages_6+,3,1,Polybag,"NA",23,Small
30461,Podracer,"NA",58,"NA","NA",2019,Ages_6+,3,"NA",Polybag,"NA",24,"NA"
30463,Chef Enzo's Haunted Hotdogs,"NA","NA","NA","NA",2020,Ages_NA,3,1,Polybag,"NA",25,"NA"
30464,El Fuego's Stunt Cannon,"NA","NA","NA","NA",2020,Ages_NA,3,1,Polybag,"NA",28,"NA"
30498,Imperial AT-Hauler,"NA",49,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",23,"NA"
30525,The Guardians' Ship,Marvel,69,3.99,"NA",2018,Ages_6-12,3,"NA",Polybag,"NA",36,Small
30526,The Mini Ultimate Batmobile,"NA",84,"NA","NA",2018,Ages_7 - 14,3,"NA",Polybag,"NA",39,"NA"
30527,Lucy vs. Alien Invader,"NA",44,"NA","NA",2019,Ages_NA,3,1,Polybag,"NA",25,"NA"
30528,Mini Master-Building MetalBeard,"NA",42,"NA","NA",2019,Ages_6+,3,1,Polybag,"NA",30,"NA"
30529,Mini Master-Building Emmet,"NA",49,"NA","NA",2019,Ages_6+,3,1,Polybag,"NA",33,"NA"
30530,WU-CRU Target Training,"NA",46,"NA","NA",2018,Ages_6 - 12,3,2,Polybag,"NA",26,"NA"
30531,Sons of Garmadon,"NA",33,"NA","NA",2018,Ages_NA,3,1,Polybag,"NA",24,"NA"
30532,Turbo,"NA",61,"NA","NA",2018,Ages_NA,3,1,Polybag,"NA",32,"NA"
30533,Sam-X,"NA",56,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",23,"NA"
30534,Ninja Workout,"NA",31,"NA","NA",2019,Ages_6+,3,1,Polybag,"NA",23,"NA"
30535,Fire Flight,"NA",54,"NA","NA",2019,Ages_6+,3,1,Polybag,"NA",30,"NA"
30536,Combo Charger,"NA","NA","NA","NA",2020,Ages_NA,3,"NA",Polybag,"NA",35,"NA"
30537,Merchant Avatar Jay,"NA","NA","NA","NA",2020,Ages_NA,3,1,Polybag,"NA",29,"NA"
30540,Yellow Flyer,"NA",43,"NA","NA",2018,Ages_6 - 12,3,"NA",Polybag,"NA",29,"NA"
30543,Christmas Train,"NA",66,"NA","NA",2018,Ages_6 - 12,3,"NA",Polybag,0.04Kg (0.09 lb),29,"NA"
30547,Dragon Hunter,"NA",61,"NA","NA",2018,Ages_7 - 12,3,1,Polybag,"NA",35,"NA"
30549,Build Your Own Vehicles - Make it Yours,"NA","NA","NA","NA",2020,Ages_NA,3,"NA",Polybag,"NA",24,"NA"
30550,Easter Bunny,"NA",67,4.99,"NA",2020,Ages_6+,3,"NA",Polybag,0.04Kg (0.09 lb),33,"NA"
30552,Ariel's Underwater Symphony,"NA",51,"NA","NA",2018,Ages_5 - 10,3,1,Polybag,0.03Kg (0.07 lb),33,"NA"
30553,Elsa's Winter Throne,"NA",42,"NA","NA",2019,Ages_5+,3,1,Polybag,"NA",29,"NA"
30554,Cinderella Mini Castle,"NA","NA","NA","NA",2020,Ages_NA,3,1,Polybag,"NA",32,"NA"
30555,Poppy's Carriage,Trolls World Tour,51,4.99,"NA",2020,Ages_6+,3,1,Polybag,"NA",30,Small
30571,Pelican,"NA",62,"NA","NA",2019,Ages_6+,3,"NA",Polybag,0.04Kg (0.08 lb),33,"NA"
30572,Race Car,"NA",68,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",31,"NA"
30573,Santa,"NA",67,"NA","NA",2019,Ages_6+,3,"NA",Polybag,0.04Kg (0.08 lb),35,"NA"
30574,Cat,"NA",55,"NA","NA",2020,Ages_6+,3,"NA",Polybag,0.03Kg (0.07 lb),21,"NA"
30575,Train,"NA","NA","NA","NA",2020,Ages_6+,3,"NA",Polybag,"NA",36,"NA"
30615,Edna Mode,"NA",4,"NA","NA",2018,Ages_NA,3,1,Polybag,"NA",4,"NA"
30620,Star-Stuck Emmet,"NA",41,"NA","NA",2019,Ages_6+,3,1,Polybag,"NA",29,"NA"
40276,Walrus,"NA",55,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",21,"NA"
40277,Car and petrol pump,"NA",44,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",28,"NA"
40278,Lamb,"NA",45,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",27,"NA"
40279,Frog,"NA",43,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",18,"NA"
40280,Tractor,"NA",38,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",25,"NA"
40281,Surfer Dragon,"NA",43,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",27,"NA"
40282,BBQ,"NA",37,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",22,"NA"
40283,Snail,"NA",37,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",19,"NA"
40284,Glider,"NA",29,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",24,"NA"
40285,Scarecrow,"NA",24,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",15,"NA"
40286,Ice Dragon,"NA",50,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",17,"NA"
40287,Sleigh,"NA",64,"NA","NA",2018,Ages_NA,3,"NA",Polybag,"NA",36,"NA"
40288,BB-8,"NA",48,4.99,"NA",2018,Ages_6-12,3,"NA",Polybag,"NA",17,"NA"
40298,DJ,Star Wars™,22,4.99,"NA",2018,Ages_6+,3,1,Polybag,"NA",15,Small
40299,Kessel Mine Worker,"NA",22,"NA","NA",2018,Ages_6+,3,1,Polybag,"NA",16,"NA"
40300,Han Solo Mudtrooper,"NA",22,"NA","NA",2018,Ages_6+,3,1,Polybag,"NA",15,"NA"
40301,Bat Shooter,"NA",40,"NA","NA",2018,Ages_6+,3,"NA",Polybag,"NA",17,"NA"
40302,Become my City Hero,"NA",85,"NA","NA",2018,Ages_NA,3,1,Polybag,"NA",46,"NA"
40311,Traffic Lights,Xtra,46,3.99,"NA",2018,Ages_6+,3,"NA",Polybag,0.03Kg (0.06 lb),17,Small
40312,Streetlamps,Xtra,34,3.99,"NA",2018,Ages_6+,3,"NA",Polybag,0.03Kg (0.06 lb),24,Small
40321,Jet Fighter,"NA",23,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",16,"NA"
40322,Caterpillar,"NA",48,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",8,"NA"
40323,Viking Ship,"NA",54,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",20,"NA"
40324,Ladybird,"NA",27,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",13,"NA"
40325,Crane,"NA",64,"NA","NA",2019,Ages_6+,3,"NA",Polybag,"NA",21,"NA"
40326,Frog,"NA",39,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",23,"NA"
40327,Ice Cream Truck,"NA","NA","NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",19,"NA"
40328,Racing Car,"NA",50,"NA","NA",2019,Ages_6+,3,"NA",Polybag,"NA",30,"NA"
40329,Eagle,"NA",56,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",33,"NA"
40330,UFO,"NA",36,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",19,"NA"
40331,Wolf,"NA",47,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",13,"NA"
40332,Penguin,"NA",47,"NA","NA",2019,Ages_NA,3,"NA",Polybag,"NA",24,"NA"
40342,Ninjago Minifigure Pack,NINJAGO®,59,12.99,"NA",2019,Ages_6+,3,4,Blister pack,"NA",33,Small
40343,Spider-Man and the Museum Break-In,Marvel,49,14.99,"NA",2019,Ages_8+,3,3,Blister pack,"NA",33,Small
40344,Summer Celebration Minifigure Pack,Minifigures,45,12.99,"NA",2019,Ages_6+,3,4,Blister pack,0.07Kg (0.15 lb),35,Small
40368,Xmas Accessories,"NA",32,"NA","NA",2019,Ages_6+,3,1,Polybag,0.03Kg (0.06 lb),23,"NA"
40372,Police MF Accessory Set,Minifigures,42,12.99,"NA",2020,Ages_6+,3,4,Blister pack,0.08Kg (0.17 lb),33,Small
40373,Fairground Accessory Set,Minifigures,51,12.99,"NA",2020,Ages_6+,3,4,Blister pack,0.08Kg (0.17 lb),35,Small
40375,Sports Accessories,Xtra,36,3.99,"NA",2020,Ages_6+,3,"NA",Polybag,0.02Kg (0.05 lb),20,Small
40376,Botanical Accessories,Xtra,32,3.99,"NA",2020,Ages_6+,3,"NA",Polybag,0.02Kg (0.05 lb),17,Small
40395,Chinese Dragon,"NA",67,2.99,"NA",2020,Ages_6+,3,"NA",Polybag,"NA",23,"NA"
40396,Valentine Panda,"NA",53,"NA","NA",2020,Ages_NA,3,"NA",Polybag,"NA",23,"NA"
40397,Koi Fish,"NA",33,"NA","NA",2020,Ages_NA,3,"NA",Polybag,"NA",24,"NA"
40398,Easter Bunny,"NA",43,"NA","NA",2020,Ages_NA,3,"NA",Polybag,"NA",24,"NA"
40399,Flowers and Watering Can,"NA",47,"NA","NA",2020,Ages_6+,3,"NA",Polybag,"NA",25,"NA"
40418,Falcon & Black Widow Team-Up,Marvel,60,14.99,"NA",2020,Ages_8+,3,3,Blister pack,"NA",34,Small
75522,Mini Boost Droid Commander,"NA",62,"NA","NA",2019,Ages_NA,3,3,Polybag,"NA",35,"NA"
70685,Spinjitzu Burst - Cole,NINJAGO®,48,9.99,"NA",2020,Ages_7+,3,1,Box,"NA",31,Small
70686,Spinjitzu Burst - Kai,"NA",48,9.99,"NA",2020,Ages_7+,3,1,Box,"NA",31,"NA"
70687,Spinjitzu Burst Lloyd,NINJAGO®,48,9.99,"NA",2020,Ages_7+,3,1,Box,"NA",30,Small
30380,Kylo Ren's Shuttle,"NA",33,"NA","NA",2018,Ages_6 - 12,4,"NA",Polybag,0.03Kg (0.06 lb),15,"NA"
30499,Robot/Vehicle free builds,"NA",56,"NA","NA",2018,Ages_6+,4,"NA",Polybag,"NA",30,"NA"
40345,Mars Exploration Minifigure Pack,"NA",44,"NA","NA",2019,Ages_6+,4,4,Blister pack,0.07Kg (0.15 lb),36,"NA"
40434,Reindeer,"NA",77,3.49,"NA",2019,Ages_6-12,4,"NA",Polybag,0.04Kg (0.08 lb),26,"NA"
40187,Flower Display,"NA",100,5.99,"NA",2018,Ages_7+,5,"NA",Box,"NA",27,"NA"
40374,Golden Zane Accessory Set,NINJAGO®,73,12.99,"NA",2020,Ages_6+,5,4,Blister pack,"NA",31,Small
41406,Stephanie's Play Cube - Beauty Salon,Friends,44,9.99,"NA",2020,Ages_6+,5,1,Box,"NA",35,Small
41434,Andrea's Jungle Play Cube,Friends,47,9.99,"NA",2020,Ages_6+,5,1,Plastic canister,"NA",43,Small
41435,Stephanie's Jungle Play Cube,Friends,41,9.99,"NA",2020,Ages_6+,5,1,Plastic canister,"NA",38,Small
41436,Olivia's Jungle Play Cube,Friends,51,9.99,"NA",2020,Ages_6+,5,"NA",Plastic canister,"NA",42,Small
41437,Mia's Jungle Play Cube,Friends,43,9.99,"NA",2020,Ages_6+,5,"NA",Plastic canister,"NA",36,Small
41438,Emma's Jungle Play Cube,"NA",50,"NA","NA",2020,Ages_6+,5,"NA",Plastic canister,"NA",40,"NA"
30624,Obi-Wan Kenobi - Collectable Minifigure,Star Wars™,12,3.99,"NA",2019,Ages_6+,6,1,Polybag,"NA",10,Small
30325,My First Dinosaur,DUPLO®,7,3.49,"NA",2018,Ages_1½-3,7,"NA",Polybag,"NA",6,Large
10865,Fun Creations,DUPLO®,70,"NA","NA",2018,Ages_1½-5,9,"NA",Box with handle,"NA",52,Large
40419,Hogwarts Students Accessory Set,Harry Potter™,53,14.99,"NA",2020,Ages_6+,9,4,Blister pack,"NA",33,Small
10884,My First Balancing Animals,DUPLO®,15,14.99,"NA",2019,Ages_1½+,9,"NA",Box,"NA",14,Large
10930,Bulldozer,DUPLO®,10,9.99,"NA",2020,Ages_2+,12,1,Box,"NA",10,Large
10887,Creative Fun,DUPLO®,120,39.99,"NA",2019,Ages_1½+,13,1,Box,"NA",70,Large
41775,Rainbow Unikitty,Minifigures,15,"NA","NA",2018,Ages_5-12,15,1,Foil pack,"NA","NA",Small
10931,Truck & Tracked Excavator,DUPLO®,20,19.989999999999998,"NA",2020,Ages_2+,16,2,Box,"NA",19,Large
71025,Video Game Champ,Minifigures,8,"NA","NA",2019,Ages_5+,17,1,Foil pack,"NA","NA",Small
71026,Mister Miracle,DC,9,4.99,"NA",2020,Ages_5+,19,1,Foil pack,"NA","NA",Small
71027,Piñata Boy,Minifigures,8,4.99,"NA",2020,Ages_5+,19,1,Foil pack,"NA","NA",Small
10919,Batcave,Batman™,33,29.99,"NA",2020,Ages_2+,20,3,Box,"NA",25,Small
10922,Ariel's Undersea Castle,Disney™,35,29.99,"NA",2020,Ages_2+,20,1,Box,"NA",27,Small
10934,Creative Animals,DUPLO®,175,59.99,"NA",2020,Ages_1½+,20,"NA",Box,"NA",89,Large
71021,Elephant Girl,Minifigures,7,"NA","NA",2018,Ages_5+,20,1,Foil pack,"NA","NA",Small
71024,Vintage Mickey,Disney™,7,"NA","NA",2019,Ages_5+,20,1,Foil pack,"NA","NA",Small
71028,Harry Potter,Harry Potter™,8,4.99,"NA",2020,Ages_5+,20,1,Foil pack,"NA","NA",Small
71020,Friends are Family Harley Quinn,Minifigures,8,"NA","NA",2018,Ages_5+,22,1,Foil pack,"NA","NA",Small
71023,Awesome Remix Emmet,THE LEGO® MOVIE 2™,7,"NA","NA",2019,Ages_5+,23,1,Foil pack,"NA","NA",Small
40360,Name Sign,"NA",91,"NA","NA",2019,Ages_NA,24,"NA",Box,"NA",30,"NA"
40388,Mini-Doll Dress-Up Kit,Disney™,80,"NA","NA",2018,Ages_6+,24,"NA",Box,"NA",48,Small
71022,Harry Potter,Harry Potter™,8,"NA","NA",2018,Ages_5+,24,1,Foil pack,"NA","NA",Small
30542,Cute Pug,Creator 3-in-1,68,3.99,"NA",2018,Ages_6-12,28,"NA",Polybag,"NA",32,Small
40314,Dr. Fox Magnifying Machine,Unikitty!™,76,"NA","NA",2018,Ages_6+,28,"NA",Box,"NA",39,Small
10932,Wrecking Ball Demolition,DUPLO®,56,59.99,"NA",2020,Ages_2+,32,3,Box,"NA",41,Large
40273,Thanksgiving Turkey,BrickHeadz,114,9.99,"NA",2018,Ages_10+,32,"NA",Box,0.14Kg (0.3 lb),48,Small
40307,Castle Interior Kit,"NA",115,"NA","NA",2018,Ages_6+,32,"NA",Box,"NA",62,"NA"
40382,Birthday Set,"NA",141,12.99,"NA",2020,Ages_7+,32,1,Box,0.18Kg (0.39 lb),43,"NA"
41634,Emmet,"NA",113,"NA","NA",2019,Ages_10+,32,"NA",Box,"NA",43,"NA"
41636,Benny,"NA",103,"NA","NA",2019,Ages_10+,32,"NA",Box,"NA",46,"NA"
10924,Lightning McQueen's Race Day,Disney™,42,29.99,"NA",2020,Ages_2+,36,"NA",Box,"NA",32,Small
40186,Year of the Pig,"NA",153,9.99,"NA",2019,Ages_7+,36,"NA",Box,0.17Kg (0.36 lb),48,"NA"
40235,Year of the Dog,"NA",156,9.99,"NA",2018,Ages_7+,36,"NA",Box,0.17Kg (0.36 lb),61,"NA"
40271,Easter Bunny,BrickHeadz,126,"NA","NA",2018,Ages_10+,36,"NA",Box,"NA",56,Small
40371,Easter Egg,"NA",239,12.99,"NA",2020,Ages_8+,36,"NA",Box,"NA",56,"NA"
40377,Donald Duck,Disney™,90,9.99,"NA",2020,Ages_10+,36,"NA",Box,"NA",42,Small
41635,Wyldstyle,"NA",134,"NA","NA",2019,Ages_10+,36,"NA",Box,"NA",48,"NA"
10748,Emma's Pet Party,Friends,67,9.99,"NA",2018,Ages_4-7,36,1,Box,"NA",50,Small
40197,Wedding Favour Set 2018,"NA",132,9.99,"NA",2018,Ages_7+,40,2,Box,"NA",61,"NA"
40270,Valentine's Bee,BrickHeadz,140,"NA","NA",2018,Ages_10+,40,"NA",Box,"NA",59,Small
41637,Sweet Mayhem,"NA",137,"NA","NA",2019,Ages_10+,40,"NA",Box,"NA",60,"NA"
41599,Wonder Woman,BrickHeadz,143,9.99,"NA",2018,Ages_10+,40,"NA",Box,"NA",54,Small
40350,Easter Chick,BrickHeadz,120,9.99,"NA",2019,Ages_10+,44,"NA",Box,0.14Kg (0.32 lb),50,Small
40351,Halloween Ghost,"NA",136,"NA","NA",2019,Ages_10+,44,"NA",Box,0.16Kg (0.35 lb),54,"NA"
40361,Olaf's Traveling Sleigh,Disney™,97,12.99,"NA",2019,Ages_6+,44,1,Box,"NA",52,Small
40379,Valentine's Bear,BrickHeadz,150,9.99,"NA",2020,Ages_10+,44,"NA",Box,0.15Kg (0.33 lb),65,Small
40409,Hot Rod,"NA",142,12.99,"NA",2020,Ages_8+,44,2,Box,0.15Kg (0.33 lb),66,"NA"
40436,Lucky Cat,BrickHeadz,134,9.99,"NA",2020,Ages_10+,44,"NA",Box,0.14Kg (0.31 lb),71,Small
41624,Mickey Mouse,BrickHeadz,109,"NA","NA",2018,Ages_10+,45,"NA",Box,"NA",51,Small
41625,Minnie Mouse,BrickHeadz,129,"NA","NA",2018,Ages_10+,45,"NA",Box,"NA",59,Small
40272,Halloween Witch,"NA",151,"NA","NA",2018,Ages_10+,48,"NA",Box,0.16Kg (0.35 lb),61,"NA"
40293,Christmas Carousel,"NA",251,14.99,"NA",2018,Ages_7+,48,"NA",Box,"NA",73,"NA"
40336,Newbury Juice Bar,"NA",127,12.99,"NA",2019,Ages_10+,48,2,Box,0.16Kg (0.35 lb),60,"NA"
40347,LEGOLAND Driving School,"NA",209,"NA","NA",2019,Ages_7+,48,"NA",Box,0.22Kg (0.49 lb),90,"NA"
40348,Birthday Clown,BrickHeadz,150,9.99,"NA",2019,Ages_10+,48,"NA",Box,0.16Kg (0.36 lb),77,Small
40349,Valentine's Puppy,BrickHeadz,147,9.99,"NA",2019,Ages_10+,48,"NA",Box,0.16Kg (0.35 lb),60,Small
40354,Dragon Dance Guy,BrickHeadz,170,9.99,"NA",2019,Ages_10+,48,"NA",Box,0.16Kg (0.35 lb),72,Small
40358,"Bean There, Donut That","NA",146,"NA","NA",2018,Ages_7+,48,4,Box,"NA",86,"NA"
40359,LEGO Store Picture Frame,"NA",170,14.99,"NA",2019,Ages_7+,48,"NA",Box,0.31Kg (0.68 lb),63,"NA"
40367,Lady Liberty,BrickHeadz,153,9.99,"NA",2019,Ages_10+,48,"NA",Box,"NA",43,Small
40380,Easter Sheep,BrickHeadz,192,9.99,"NA",2020,Ages_10+,48,"NA",Box,0.16Kg (0.35 lb),57,Small
40383,Wedding Bride,BrickHeadz,306,12.99,"NA",2020,Ages_10+,48,"NA",Box,"NA",101,Small
40384,Wedding Groom,BrickHeadz,255,12.99,"NA",2020,Ages_10+,48,"NA",Box,"NA",107,Small
40389,Photo Frame,"NA",171,"NA","NA",2018,Ages_6+,48,"NA",Box,"NA",75,"NA"
75512,Millennium Falcon Cockpit,"NA",203,"NA","NA",2018,Ages_NA,48,2,Box,"NA",74,"NA"
40188,Pencil Pot,"NA",187,"NA","NA",2018,Ages_7+,49,1,Box,0.28Kg (0.63 lb),79,"NA"
10402,Fun Future,Classic,186,9.99,"NA",2018,Ages_5-99,49,1,Box,"NA",95,Small
40335,Space Rocket Ride,"NA",154,12.99,"NA",2019,Ages_8+,52,1,Box,0.18Kg (0.4 lb),76,"NA"
40370,LEGO® Trains 40th Anniversary Set,"NA",188,19.989999999999998,"NA",2020,Ages_9+,52,1,Box,0.33Kg (0.72 lb),73,"NA"
40385,LEGO Trophy,"NA",200,12.99,"NA",2020,Ages_8+,52,"NA",Box,0.23Kg (0.51 lb),60,"NA"
40408,Drag Racer,"NA",134,12.99,"NA",2020,Ages_7+,52,2,Box,"NA",61,"NA"
10933,Tower Crane & Construction,DUPLO®,123,129.99,"NA",2020,Ages_2+,56,5,Box,"NA",72,Large
40291,Creative Personalities,"NA",307,19.989999999999998,"NA",2018,Ages_8+,56,2,Box,0.4Kg (0.89 lb),91,"NA"
40334,Avengers Tower,"NA",211,19.989999999999998,"NA",2019,Ages_10+,56,1,Box,"NA",74,"NA"
40352,Thanksgiving Scarecrow,"NA",177,"NA","NA",2019,Ages_10+,56,"NA",Box,0.17Kg (0.37 lb),69,"NA"
40355,Year of the Rat,"NA",162,9.99,"NA",2020,Ages_7+,56,"NA",Box,0.16Kg (0.36 lb),58,"NA"
41629,Boba Fett,Star Wars™,161,"NA","NA",2018,Ages_10+,56,"NA",Box,"NA",75,Small
70833,Lucy's Builder Box!,THE LEGO® MOVIE 2™,141,29.99,"NA",2019,Ages_5+,56,2,Plastic box,"NA",71,Small
75996,Aquaman and Storm,"NA",197,"NA","NA",2018,Ages_NA,56,1,Box,"NA",85,"NA"
75997,Ant-Man and the Wasp,"NA",218,"NA","NA",2018,Ages_NA,56,1,Box,"NA",76,"NA"
70832,Emmet's Builder Box!,THE LEGO® MOVIE 2™,125,29.99,"NA",2019,Ages_5+,56,1,Plastic box,"NA",76,Small
40199,Billund Airport,"NA",286,"NA","NA",2018,Ages_NA,60,"NA",Box,"NA",68,"NA"
40306,LEGOLAND Castle,"NA",220,"NA","NA",2018,Ages_8+,60,1,Box,"NA",62,"NA"
41612,Steve & Creeper,BrickHeadz,160,"NA","NA",2018,Ages_10+,61,"NA",Box,"NA",64,Small
41613,Mr. Incredible & Frozone,BrickHeadz,160,"NA","NA",2018,Ages_10+,61,"NA",Box,"NA",59,Small
40198,LEGO Ludo Game,"NA",389,"NA","NA",2018,Ages_7+,64,8,Box,0.75Kg (1.66 lb),114,"NA"
41626,Groot & Rocket,BrickHeadz,189,"NA","NA",2018,Ages_10+,64,"NA",Box,"NA",79,Small
41627,Luke Skywalker & Yoda,Star Wars™,215,"NA","NA",2018,Ages_10+,64,"NA",Box,"NA",81,Small
41632,Homer Simpson & Krusty the Clown,BrickHeadz,215,"NA","NA",2018,Ages_10+,64,"NA",Box,"NA",89,Small
76109,Quantum Realm Explorers,Marvel,200,19.989999999999998,"NA",2018,Ages_7-12,64,3,Box,"NA",100,Small
41631,Newt Scamander & Gellert Grindelwald,BrickHeadz,247,"NA","NA",2018,Ages_10+,68,"NA",Box,"NA",75,Small
43183,Moana's Island Home,Disney™,202,29.99,"NA",2020,Ages_6+,68,1,Box,"NA",121,Small
60230,People Pack - Space Research and Development,City,209,39.99,"NA",2019,Ages_5+,68,15,Box,0.15Kg (0.34 lb),146,Small
71718,Wu's Battle Dragon,NINJAGO®,321,19.989999999999998,"NA",2020,Ages_7+,68,2,Box,"NA",109,Small
76167,Iron Man Armory,Marvel,258,29.99,"NA",2020,Ages_7+,68,3,Box,"NA",110,Small
10717,Bricks Bricks Bricks,Classic,1500,59.99,"NA",2018,Ages_4-99,69,"NA",Box,"NA",327,Small
41611,Marty McFly & Doc Brown,BrickHeadz,240,19.989999999999998,"NA",2018,Ages_10+,69,"NA",Box,"NA",73,Small
40289,Diagon Alley,Harry Potter™,374,19.989999999999998,"NA",2018,Ages_10+,72,1,Box,"NA",116,Small
40393,LEGOLAND Fire Academy,"NA",221,"NA","NA",2020,Ages_7+,72,"NA",Box,"NA",90,"NA"
41630,Jack Skellington & Sally,BrickHeadz,193,"NA","NA",2018,Ages_10+,72,"NA",Box,"NA",65,Small
76095,Black Manta Strike,DC,235,"NA","NA",2018,Ages_7-12,72,3,Box,"NA",105,Small
77902,Captain Marvel and the Asis,"NA",271,"NA","NA",2019,Ages_NA,72,2,Box,"NA",116,"NA"
81000,Koi,"NA",293,"NA","NA",2019,Ages_NA,72,"NA",Box,"NA","NA","NA"
75931,Dilophosaurus Outpost Attack,Jurassic World™,289,39.99,"NA",2018,Ages_7-12,72,3,Box,"NA",124,Small
41621,Ron Weasley & Albus Dumbledore,BrickHeadz,245,19.989999999999998,"NA",2018,Ages_10+,73,"NA",Box,"NA",82,Small
40333,Battle of Hoth - 20th Anniversary Edition,Star Wars™,195,14.99,"NA",2019,Ages_6-12,76,"NA",Box,"NA",77,Small
40378,Goofy & Pluto,Disney™,214,14.99,"NA",2020,Ages_10+,76,"NA",Box,"NA",94,Small
43182,Mulan's Training Grounds,Disney™,157,29.99,"NA",2020,Ages_6+,76,1,Box,"NA",94,Small
75227,Darth Vader Bust,"NA",327,"NA","NA",2019,Ages_14+,76,"NA",Box,"NA",95,"NA"
41373,Funny Octopus Ride,Friends,324,39.99,"NA",2019,Ages_7+,76,2,Box,"NA",145,Small
75232,Kylo Ren & Sith Trooper,Star Wars™,240,19.989999999999998,"NA",2019,Ages_10+,76,"NA",Box,"NA",72,Small
41614,Owen & Blue,BrickHeadz,234,19.989999999999998,"NA",2018,Ages_10+,77,"NA",Box,"NA",82,Small
40338,Christmas Tree,"NA",392,19.989999999999998,"NA",2019,Ages_8+,80,"NA",Box,0.39Kg (0.85 lb),80,"NA"
76162,Black Widow's Helicopter Chase,Marvel,271,29.99,"NA",2020,Ages_7+,80,3,Box,"NA",125,Small
76163,Venom Crawler,Marvel,413,29.99,"NA",2020,Ages_8+,80,3,"NA","NA",132,Small
77901,Sith Trooper Bust,"NA",484,"NA","NA",2019,Ages_9+,80,"NA",Box,"NA",96,"NA"
80102,Dragon Dance,"NA",622,"NA","NA",2019,Ages_9+,80,5,Box,"NA",109,"NA"
75283,Armored Assault Tank (AAT),Star Wars™,286,39.99,"NA",2020,Ages_7+,80,3,Box,"NA",121,Small
76127,Captain Marvel and The Skrull Attack,Marvel,307,29.99,"NA",2019,Ages_7+,80,3,Box,"NA",126,Small
40274,Mr. & Mrs. Claus,BrickHeadz,341,19.989999999999998,"NA",2018,Ages_10+,84,"NA",Box,0.3Kg (0.67 lb),109,Small
40292,Christmas Gift Box,"NA",301,19.989999999999998,"NA",2018,Ages_7+,84,2,Box,0.31Kg (0.68 lb),98,"NA"
40305,LEGO Brand Store,"NA",362,24.99,"NA",2018,Ages_8+,84,2,Box,0.51Kg (1.11 lb),128,"NA"
40407,Death Star II Battle,Star Wars™,235,14.99,"NA",2020,Ages_8+,84,"NA",Box,"NA",72,Small
40433,1989 Batmobile,"NA",366,29.99,"NA",2019,Ages_7+,84,"NA",Box,"NA",122,"NA"
60273,Elite Police Driller Chase,"NA",179,"NA","NA",2020,Ages_5+,84,2,Box,0.37Kg (0.82 lb),87,"NA"
75280,501st Legion Clone Troopers,Star Wars™,285,29.99,"NA",2020,Ages_7+,84,3,Box,"NA",125,Small
77903,The Dark Knight of Gotham City,"NA",427,"NA","NA",2019,Ages_NA,84,1,Box,"NA",107,"NA"
75203,Hoth Medical Chamber,Star Wars™,255,29.99,"NA",2018,Ages_7-12,84,4,Box,"NA",120,Small
75204,Sandspeeder,Star Wars™,278,29.99,"NA",2018,Ages_7-12,84,2,Box,"NA",110,Small
41628,Princess Leia Organa,Star Wars™,124,"NA","NA",2018,Ages_10+,88,"NA",Box,"NA",48,Small
70834,MetalBeard's Heavy Metal Motor Trike!,THE LEGO® MOVIE 2™,461,"NA","NA",2019,Ages_7+,88,2,Box,"NA",188,Small
11003,Bricks and Eyes,Classic,451,29.99,"NA",2019,Ages_4+,88,"NA","NA","NA",171,Small
40290,60 Years of the LEGO Brick,"NA",421,24.99,"NA",2018,Ages_8+,92,"NA",Box,"NA",145,"NA"
